   0.0,  14.9,  86.3,   0.0,  20.4,  68.6,   0.0, 426.7,  20.0,  22.0,  22.0,   0.0,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  14.9,  87.1,   0.0,  20.0,  70.8,   0.0, 427.6,  20.0,  22.0,  21.6,   0.2,        0,   0.0,   0.0,   0.0,   0.0
   0.6,  14.9,  88.0,   0.0,  23.0,  63.0, 200.3, 730.5,  20.4,  22.4,  21.8,   0.9, 1.72e-06,   0.0,   0.0, 104.4,   9.1
  10.3,  15.2,  88.6,   0.0,  24.6,  62.4, 228.7, 764.3,  21.3,  23.3,  22.3,   0.0, 5.57e-07,   0.0,   0.0, 108.0,  13.3
  56.7,  15.7,  86.9,   0.0,  25.8,  61.2, 297.5, 708.2,  22.0,  24.0,  23.0,   0.0, 1.46e-06,   0.0,   0.0, 108.0,  18.6
 132.5,  16.6,  83.5,   0.0,  25.1,  64.5, 257.0, 801.2,  22.3,  24.0,  23.8,   0.0, 1.13e-06,   0.0,   0.0,  25.2,  14.2
 287.1,  18.4,  77.8,   0.0,  25.8,  62.6, 437.0, 795.9,  23.8,  24.0,  24.3,   0.0, 2.65e-06,   0.0,   0.0,   0.0,  30.4
 390.7,  18.9,  75.5,   0.0,  26.4,  55.8, 591.3, 755.0,  24.0,  24.0,  25.2,   0.0, 4.16e-06,   0.0,   0.0,   0.0,  55.4
 463.8,  19.9,  71.7,   0.0,  26.6,  53.3, 703.5, 626.5,  24.0,  24.0,  26.4,   0.0, 4.17e-06,   0.0,   0.0,   0.0,  86.3
 546.5,  19.8,  69.9,   0.0,  27.0,  50.6, 838.7, 594.8,  24.0,  24.0,  27.6,   0.0, 4.17e-06,   0.0,   0.0,   0.0,  99.5
 728.7,  21.2,  63.4,   0.0,  28.2,  46.3,1119.0, 534.4,  24.0,  24.0,  29.0,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 158.6
 584.2,  21.7,  63.4,   0.0,  28.1,  47.2, 899.1, 532.7,  24.2,  24.2,  30.6,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 153.2
 606.4,  22.2,  60.7,   0.0,  28.9,  45.1, 927.2, 538.5,  24.9,  24.9,  31.5,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 149.8
 501.7,  22.4,  56.0,   0.0,  29.1,  42.1, 762.2, 554.1,  25.0,  25.0,  32.4,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 158.8
 324.1,  21.7,  59.0,   0.0,  28.5,  44.0, 493.0, 605.8,  24.7,  24.8,  32.6,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 141.4
 142.1,  18.2,  77.1,   0.0,  26.6,  52.8, 214.9, 754.6,  22.3,  23.9,  31.8,   0.0,  3.5e-06,   0.0,   0.0,   0.0,  66.5
  75.4,  16.3,  89.7,   0.0,  25.4,  61.0, 111.7, 775.4,  20.9,  22.9,  30.3,   0.0, 1.15e-06,   0.0,   0.0,   0.0,  33.5
 110.1,  16.0,  93.8,   0.0,  25.4,  64.8, 152.3, 539.9,  20.0,  21.9,  28.9,   0.0,        0,   0.0,   0.0,   0.0,  56.4
  34.2,  15.0,  95.8,   0.0,  24.1,  70.3,  42.6, 450.2,  18.9,  20.9,  27.8,   0.0,        0,   0.0,   0.0,   0.0,  42.8
   2.9,  14.3,  96.1,   0.0,  22.7,  72.3,   0.0, 436.4,  18.3,  20.3,  26.5,   0.0,        0,   0.0,   0.0,   0.0,  24.5
   0.0,  13.8,  96.9,   0.0,  21.8,  72.9,   0.0, 434.3,  19.4,  21.4,  25.2,   0.0,        0,   0.0,   0.0,   0.0,   5.3
   0.0,  13.9,  97.1,   0.0,  21.4,  74.5,   0.0, 435.5,  20.0,  22.0,  24.0,   0.0,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  13.1,  97.9,   0.0,  20.4,  76.0,   0.0, 437.0,  20.0,  22.0,  23.1,   0.0,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  12.4,  98.1,   0.0,  19.4,  73.8,   0.0, 438.4,  20.0,  22.0,  26.3,  41.0,        0,   0.0,   0.0,   0.0,   0.0
